day_of_week,weekend_indicator,holiday_indicator,month,quarter,cost_lag_1,cost_lag_7,cost_lag_30,cost_rolling_7,cost_rolling_14,cost_rolling_30,staff_count,overtime_hours,production_volume,marketing_spend,daily_sales,inventory_level,shipping_cost,weather_temperature,weather_precipitation,exchange_rate,commodity_price_index
7,0,1,3,4,164.56098821,299.95468307,245.31685128,268.5407594,218.39507163,325.77141112,76,5.36937656,327,812.14921337,3415.50121135,189.63639589,103.3905956,28.9372755,7.32783888,74.06534499,113.62894141
5,0,1,6,3,309.33250731,468.84030902,223.10358612,310.76307714,363.01075737,171.02899998,55,2.70272133,255,1064.66919354,2587.30544867,268.9122306,237.3652432,26.4385635,12.66402234,72.88006206,129.85668108
7,1,0,8,3,156.43947579,224.84046607,231.73902383,212.96571586,375.73195501,335.6795154,43,0.75723062,416,816.71944195,1639.60331532,307.12442027,212.89211942,24.40692222,7.09498342,74.05238234,117.90360695
2,1,1,11,4,235.66584105,441.02135492,332.73308776,292.96827725,243.33270479,179.35592697,30,7.28793994,542,823.30682393,1449.84805998,461.2956594,91.04291152,21.26779342,11.21086699,76.80900419,110.44034309
5,0,1,11,4,167.17837462,229.58929935,324.20205917,286.62281158,351.738447,336.25696824,80,0.72827905,489,1353.46645207,3048.84705523,283.84065022,194.39165441,25.75793505,8.1614588,72.18497771,126.84302062
5,1,1,2,4,378.02766537,247.65942664,316.2790333,314.4197634,244.01418756,260.63431759,70,6.02651296,291,1744.79021065,3985.75626656,384.93495222,191.74198555,26.55096658,3.55432962,71.65374954,127.38915768
2,1,1,11,3,270.43280755,442.68127906,428.70430233,330.58775919,280.17497419,172.52309413,56,7.57015472,523,1424.82810822,2135.24130065,117.30137226,239.94782565,33.42218485,9.98468299,76.71621427,129.77113366
2,0,0,11,3,338.0857009,392.4841087,325.1743833,212.18020903,253.06016396,238.39106428,24,4.11251829,270,2366.85175363,2137.08445956,263.67078438,226.69009581,32.83728364,8.17847391,74.13777441,135.8706086
2,1,1,11,4,363.5088225,269.25888243,306.97973559,310.61107747,337.67954997,347.86452862,48,2.33356407,705,1693.55840397,1978.41251957,421.58513167,91.32590448,19.83617696,8.39659097,72.08627411,111.04131728
3,0,0,3,3,236.08976116,440.66362066,136.32000099,314.89279029,220.50206094,171.0990186,82,5.70389296,877,804.67734838,3668.50513174,363.79368346,250.87981044,21.97518298,7.36766555,72.68506406,134.64636914
2,1,1,6,2,376.64309199,350.01303184,231.24253586,331.36808247,269.87273192,176.0185957,21,4.94827709,647,1412.19051646,3128.87952169,415.25122315,124.59776867,27.44148137,8.08428069,74.05265498,133.90817488
2,1,1,6,1,235.84281831,302.31360702,385.81409831,255.45976164,252.99808178,180.28746456,30,8.70771702,263,905.47107645,2598.68052025,130.55976815,249.71030352,32.77307277,9.04692363,72.24530701,113.77236149
5,1,0,11,2,360.49763486,436.46265663,418.90321671,295.40627486,206.82060621,241.86551894,43,0.7573289,724,1020.99554882,3293.46221092,206.01497949,251.29684516,24.96341315,8.59335161,78.49747231,113.50004444
2,1,1,6,3,432.81525595,439.7111775,269.4886967,315.91060722,360.58124703,176.54065619,33,7.5640963,902,842.47773158,3072.30122625,425.2676481,87.59499923,31.20099776,9.05905414,72.42407654,125.02067592
5,0,0,12,4,246.60169472,327.61671281,275.88794595,239.44834044,300.61642526,287.74415478,33,4.04995925,547,2343.49038112,1977.83071939,278.17804305,180.70952079,26.55490267,2.86813944,76.66798657,128.78788606
3,1,0,11,4,451.11189412,356.15895124,425.01767432,213.19394115,360.80743987,338.39761382,70,6.8778949,272,2164.63469946,2139.32010041,280.89893799,108.89973897,26.97544661,3.1200545,76.70210621,125.99195906
3,0,0,4,2,238.02812552,215.44900264,243.95067007,292.22310118,371.39945856,228.85453579,72,3.7746888,875,2066.26375935,3129.76874423,195.2069594,213.18576132,19.97995921,10.50129376,72.27232257,108.46626091
6,1,1,6,3,451.5718286,247.57291784,316.20683027,193.3008184,337.69187755,347.25430689,42,2.62146606,287,1332.1267618,3143.28109948,393.47648717,173.99416824,21.92348875,8.30097445,71.01450114,108.32351164
6,1,1,11,4,320.94964652,373.70504933,313.69766282,292.26992482,175.66505988,343.50660598,54,7.84488439,665,1731.39013997,3842.03765126,129.91381285,187.4004527,21.92390909,9.50894197,71.02896229,110.97952558
5,0,0,8,1,138.39334589,330.11802888,356.69656219,193.31412728,245.8044363,243.63143197,36,5.38247409,761,825.64259431,1720.38927823,131.89811858,248.31957069,27.57497233,2.87656735,75.69083316,108.60222993
3,0,1,10,3,236.23390293,215.5297988,387.85251627,268.50761737,173.21286116,234.52671107,52,6.26414298,369,927.87368722,1610.02625702,433.68713696,89.98357574,25.20300873,2.73379665,72.94213126,108.64215704
3,0,1,11,4,376.66611774,228.66565552,325.38988601,193.30305092,367.08823545,277.91607477,52,5.63525997,264,892.3651005,2415.91640959,407.96624987,206.8541259,19.31791064,14.90438302,72.1146475,136.1153217
2,0,1,11,2,231.67912351,169.72983207,308.19660073,185.42157747,220.50657351,299.87857556,74,2.76232641,543,930.86900548,1959.40735583,307.80719186,243.62651175,32.44115285,11.15827,78.2135628,135.54130652
2,0,0,10,3,230.89712527,247.58517425,306.408391,332.83823284,235.25990642,299.84485364,76,0.65331219,546,2215.05494411,1613.78305836,298.86945024,247.8553087,28.90847776,11.53976103,76.54945265,132.76212223
3,1,0,11,3,270.37496262,451.37428629,249.4388098,264.62561672,366.31035688,242.3021797,29,4.06976805,248,932.78423627,1446.2046747,322.18070279,146.49526814,26.83272266,3.74970829,75.32719367,124.4055235
2,0,1,3,4,225.69507342,437.66556267,429.35947935,338.67434547,176.76078857,170.89857513,29,4.06700022,442,2412.71307683,3942.91808976,364.17335957,90.08805928,26.81273509,15.29792917,75.54505881,136.46965252
5,1,1,6,2,196.07593406,248.3646295,380.95878718,313.82127007,303.4123526,178.02897893,67,5.62363184,875,2515.28982186,1615.20724758,364.40739911,253.95344766,18.0585692,10.99946022,75.66789119,138.65037398
2,0,0,2,4,199.65226847,460.08129425,379.45856787,191.9044375,341.93870895,242.38718468,49,5.46679255,247,1662.16551291,1954.52835337,320.07755168,207.77712324,28.92344669,5.91095262,78.17981718,108.6992751
2,0,0,11,2,144.49376346,217.30955031,133.33816704,325.73461242,175.5709776,244.40801509,46,7.54504672,849,1719.79180436,2749.90359914,379.05912323,149.08657174,19.65224208,4.86268178,76.5773583,139.10420058
3,1,0,12,4,155.21127544,326.22832002,285.75050732,277.26664055,365.6691297,171.15119323,34,8.02248279,635,970.67918159,3401.55850297,129.30136517,126.90246855,26.32647377,8.41434395,74.22304746,129.95146511
4,1,1,11,4,376.72798273,398.37295004,246.51426563,175.83144176,229.87273906,270.77592792,32,4.28420666,755,1652.87057754,3914.19874365,381.82467946,262.57504113,18.36521298,3.53844705,72.07109093,136.35715611
5,0,0,4,4,300.20707021,255.15120228,316.32353053,243.47444884,376.3437409,320.14519243,72,4.1122264,300,929.14508577,3222.40128619,116.98393925,126.87184838,29.35385567,11.31302931,71.16694275,125.28115824
7,0,1,11,2,158.31296254,303.91971997,380.97166913,264.64766463,323.27776506,325.822287,54,4.37703308,917,1649.63522378,3683.82386956,164.92276152,209.30737802,25.20423213,11.30784257,72.40474331,129.84652956
3,0,1,5,4,344.10721964,249.15639542,308.18836085,190.88199839,175.53234437,337.75045274,62,5.86993954,693,1423.48556047,3526.42122174,115.23031288,236.7555454,19.17862662,10.04566593,76.2050043,129.95546096
6,0,0,2,2,371.42117756,224.65558584,380.95458987,265.87056224,323.7233251,307.27747261,42,5.84557135,701,1355.69805827,2735.87115492,456.0026903,181.05134184,33.35096046,5.67765957,77.99862012,130.04933229
4,1,0,4,1,167.65703069,373.2645685,325.93540747,183.41841213,336.94746994,302.95116209,37,7.73542252,910,959.86031329,1773.24524421,435.31797398,141.39186389,25.43296806,7.63091571,77.99865137,136.09178945
5,0,0,11,1,236.19701121,211.05967615,137.30299648,310.61819744,194.62107055,287.39455919,25,2.37347653,601,1730.37254285,3130.52346333,119.68777729,148.7966898,30.72093944,4.31363473,73.89091846,129.77517889
7,1,0,7,1,352.09284716,242.19777224,296.04097976,311.72804515,291.9799848,289.09792458,81,2.17177592,813,2175.47260599,1757.49646448,291.11390613,90.98632826,26.20454802,3.54535913,73.14750703,109.60086226
4,1,1,3,3,320.33037297,367.66890325,335.36722371,284.37488974,247.02738512,269.90413279,70,8.07359936,251,810.6277808,3358.51951281,130.67940974,206.10882745,33.21403188,14.75665497,71.80835695,124.60359528
4,1,1,2,1,192.02545131,397.21517106,423.97080472,268.5267043,369.43162078,244.0397284,21,7.49882953,903,789.90666464,1615.06944441,386.12011073,135.26528627,27.22678954,10.03425944,74.22214952,128.5232123
2,1,1,11,1,353.70346134,474.82657416,306.50698042,310.67340495,227.47696073,171.86308866,35,5.4927764,253,2494.80385477,3009.50574082,132.90859318,205.4930858,29.42895852,9.98727768,77.33421213,113.6204899
4,1,1,8,2,311.50887144,343.08965692,244.02349223,310.7238323,188.55005341,301.29071214,76,5.96054476,330,808.95192176,2009.4705504,235.29240383,109.11924757,21.92542832,12.87421484,74.30742913,108.69829297
3,0,0,7,1,307.59867337,194.94860572,202.21489957,197.92826223,175.66466655,239.43025425,29,1.10023316,238,971.96281928,1841.65860961,163.05931444,176.72333204,29.42147114,11.54901277,77.24864302,125.53070544
7,0,0,11,2,139.74443447,247.14531463,352.76232233,190.19956649,312.08342115,228.13935788,80,5.38549824,253,2435.42618334,2435.98686152,415.90459146,178.87857045,27.40965062,14.66234359,72.67281787,128.12137566
4,1,1,11,3,342.75401745,228.63879119,351.8743974,266.28768612,330.67469429,171.11060894,63,1.33044296,214,1078.08187909,2762.68243292,120.01500806,92.42046513,21.68796203,7.19574794,72.0675094,129.02850113
2,0,1,8,2,144.87459147,200.69457405,206.07890182,249.3360124,376.32329404,240.46236098,76,6.01796178,348,1689.07305322,2721.03775324,431.61826208,241.10567968,25.96536978,7.66563302,73.76260194,109.37450214
2,1,1,11,2,344.93184004,418.3390896,418.91870749,319.77554194,372.23138726,309.38106623,81,5.81494586,899,1023.48690005,2146.14713004,195.18337788,126.9511375,33.29303726,13.18252979,71.28865954,112.42720575
5,1,1,10,3,137.49987009,256.11910325,251.8452649,189.6788386,253.88918304,336.24516685,24,2.06475398,254,2077.23231283,3320.53223324,350.71290088,110.60209496,24.16556681,9.05913851,71.00077086,142.5877647
5,1,1,11,2,309.20004359,327.22275774,239.59052328,311.56219484,253.29816537,289.25731294,49,7.11631864,871,1697.37518552,2132.9540057,264.5796677,265.19859884,22.97892071,4.41454986,72.6438159,130.11001384
2,0,1,11,3,428.29001101,292.14328245,418.23406269,255.76395186,307.77144355,343.95259861,71,4.52471169,767,1688.7157861,3802.58332426,144.72501259,104.05096841,29.39697881,6.75805628,72.41685078,130.76713954
2,1,1,11,4,257.03653342,358.66805104,156.00235086,241.75813941,324.60806774,211.76608845,23,0.8257568,217,2299.85004913,1558.17822353,192.94994018,139.55203499,26.46684128,12.22800768,70.96515381,129.96258299
2,1,1,4,4,386.79195112,339.33870714,232.20777207,179.95439629,246.97782446,337.63989397,73,2.69168924,769,1326.46238736,2732.89562255,453.94339511,266.25226476,28.56752174,12.36654778,73.87969785,126.07940992
5,1,0,4,1,187.07442132,367.74249595,331.9012799,310.74256367,330.74088187,273.46229417,41,1.47709929,894,748.99552262,1481.65470288,418.0761303,212.93892415,26.77824538,3.39926197,71.02408526,129.77769702
2,1,1,11,1,328.55437341,220.91742511,173.51282019,242.85495967,245.91699842,338.09907736,76,2.05644376,406,821.64344448,3135.34023418,297.59181545,253.78252777,26.67118445,10.64106647,78.19521224,112.95868291
2,0,0,11,3,216.61206663,247.370993,200.42755642,268.53134501,374.72227784,250.32358167,82,3.76747441,264,1316.40432142,1697.56344276,178.10299642,181.04005647,18.05400888,9.17512559,72.06052166,128.89104612
5,1,0,11,4,182.20871849,354.28682562,307.94052086,253.6219407,175.04930176,186.08318396,21,2.70161122,510,868.91313883,3742.1947136,265.6836989,156.68474236,24.60854324,15.03886076,76.35598723,125.93813265
2,1,1,3,3,228.83625593,314.23999221,355.3952513,176.52308595,256.11757575,338.31058778,79,2.72678267,598,1400.12398861,3052.88735239,217.95084588,91.02799253,25.76702017,8.3222421,73.85913885,130.74738246
5,1,1,11,1,311.52252961,359.38465638,418.29729852,293.95938502,225.26441036,279.71380155,74,3.60816216,550,820.14139262,3583.45170416,174.68132895,110.29209834,21.91673537,3.57473128,77.16510958,118.33672517
7,1,0,11,3,434.77951769,394.68065906,384.12373437,215.21565811,337.6587118,173.63363121,52,7.49737329,811,2071.13775951,3757.46604347,392.79246603,147.04993623,33.40769257,2.96631451,72.68275481,108.66744133
7,1,1,4,3,190.46619388,328.96575151,166.33542622,331.42079018,179.59747112,326.74547887,21,1.51381653,253,1651.45187023,3179.76833266,416.91052244,247.340474,33.37894847,5.23018107,77.99885314,113.65328528
2,0,1,10,1,191.07706222,247.23904827,230.02158061,241.12046561,375.76110835,264.5857787,79,5.19411531,724,957.65505871,3053.50172366,163.86821681,241.67523491,21.91640073,14.69170316,71.80459708,130.09599204
7,1,0,7,1,455.51475372,371.51373288,308.65614086,284.25476035,244.49738701,364.97604407,35,5.29475469,881,1342.1633294,3208.82788373,229.66767244,260.32504659,26.61431997,8.52253408,78.22262578,110.67622948
6,1,1,11,1,321.59127852,358.36228438,215.28961218,301.5685253,229.97028701,339.67511619,60,5.58102205,812,836.32215371,3032.3161856,128.38844101,239.72314818,27.37849714,11.5650748,73.29123928,134.55642914
2,1,1,5,1,373.83921445,195.23400506,249.36558986,274.41839957,256.86857558,172.18096483,76,5.43957162,910,832.24110098,3633.55699756,132.02160432,147.94824607,25.90796927,9.07245423,77.42283042,124.17551198
7,0,1,9,3,360.3920389,440.53353553,278.47100336,286.65737225,176.55868577,320.86417844,42,2.03338448,224,954.44090386,2131.1003136,152.68876082,258.93518561,23.99655882,7.20473934,74.26998827,132.40000469
4,0,1,11,4,170.69284983,302.61243033,424.34184196,263.46406905,175.25272045,228.5736805,73,5.4948611,870,957.68299691,1745.7998855,236.53187198,110.12277997,22.70905773,3.8382438,71.79319629,116.63345138
7,1,0,11,3,210.9518693,471.64339379,422.94435618,193.30840384,372.4313888,243.44422176,28,3.78898516,599,2185.44926991,1671.47371352,282.2564177,207.73811803,23.84508704,2.8465023,73.85553443,124.1435524
4,1,1,11,3,458.00706636,440.4057812,369.44744389,258.05938255,376.33795134,347.58163545,31,2.05972406,911,937.86552792,2484.78667741,191.30225992,107.52288731,26.35372351,17.15438151,72.36325764,138.7329324
2,1,1,11,4,357.60405541,440.57593974,334.43045636,304.69271681,278.23136318,355.25225542,76,7.94051651,689,2061.0539029,3109.22436587,379.69580189,210.85881582,29.64848695,4.23133553,71.51264779,130.10471154
3,1,1,3,4,376.5251102,457.09704477,163.03148566,243.75235077,321.05176411,171.99660193,41,4.40682154,760,1653.07220666,3762.73002371,219.31447469,230.50179373,22.47399268,8.12868671,74.02515732,106.90536756
4,0,0,11,4,189.89344843,241.02169782,430.79479141,268.40094281,229.84501517,239.33479575,75,3.91725195,238,922.91585886,3659.75177144,130.17534821,141.17807483,21.92610364,9.04699072,75.10504554,126.99257894
7,1,1,6,3,138.47956317,416.81806365,209.19984637,328.76674293,173.93228972,273.37780292,64,7.57046476,822,1422.39505287,2431.73227036,397.84205768,105.43489226,24.49143714,3.73686336,73.22323865,107.08555959
5,0,1,4,4,301.72242801,433.03742364,304.97172469,282.91648795,332.14700406,347.34520435,24,8.10636635,463,2281.61133229,1899.52264353,318.83434674,254.00521555,21.69552982,9.18621801,75.42201738,125.6989754
7,0,1,8,2,206.45175346,275.88428598,145.37217857,303.6564425,220.49822982,350.08138357,69,5.413569,670,1421.62810947,1450.81126591,428.52976583,111.11403662,31.28497519,15.47584477,76.71017483,113.07925226
2,0,1,11,3,359.68489141,359.40640214,242.99671919,324.93127395,362.55735482,289.33189462,30,1.10303785,449,856.42798533,2855.39435256,271.35589716,254.04786483,23.07965637,17.0938192,78.26824611,130.07581093
6,1,1,5,4,321.61655342,472.54509094,312.41093025,265.55955385,246.41120871,298.49574442,22,4.11688797,511,821.99984828,3761.22649047,304.72374135,249.10382024,27.49208354,9.08044792,74.02265647,115.99017033
2,1,0,11,1,371.24134921,297.72927567,229.93559309,307.10403434,304.0252041,348.40272931,52,6.0253226,471,1654.64470203,2335.86291395,182.90821792,205.10452624,25.35858971,11.44586275,73.55080902,135.96365307
4,1,1,12,4,364.00867134,443.14241852,212.4795796,251.00942988,376.34102493,339.62801684,32,7.5401997,261,745.23448474,3984.63186336,236.32955419,96.20340021,26.77874334,13.39036946,76.69803763,119.19759051
7,1,0,11,1,190.50413215,357.8556421,134.25811628,313.01469714,173.7014891,347.71099494,22,5.65478385,541,821.60168569,1463.69721945,272.98372324,181.63477624,24.68574,10.00106228,74.86529588,122.40713163
3,0,1,11,1,247.5052242,235.59781055,429.29340808,242.13296543,362.0292915,187.13483876,64,7.5707367,646,1730.88290042,1448.08087875,458.87363678,260.92029229,27.43793644,3.09857628,74.20434945,141.83336234
2,0,1,11,4,307.37532608,216.75306469,321.31891485,277.66100856,325.88200005,354.7797276,80,3.82772561,269,2264.43050111,1501.37269425,262.86147453,182.91483703,21.83914261,9.06249869,72.75554849,107.6147644
6,1,1,11,4,369.40865453,463.53653569,310.20383047,250.65111034,197.60114021,345.61147007,33,2.4638078,672,842.86923216,3325.96543236,402.04920905,255.01188719,21.87970579,4.19133573,72.65002836,139.91263563
3,1,1,7,1,242.59156065,374.64216534,266.38442015,255.9433495,373.50130981,323.93699842,29,0.81872372,892,1328.54353088,3206.51554526,129.40355729,181.45830727,19.15428209,8.28763347,74.45313817,107.74521085
2,0,1,2,3,434.4403271,359.65795469,169.19248642,254.59130408,299.81942855,176.46253806,29,5.34876934,474,1114.36304501,3053.3405232,148.4243849,127.18077556,33.44778367,15.4335552,76.19361715,113.56989151
7,0,1,9,4,166.77417952,195.14751397,421.62991041,240.78626546,174.28425801,242.60823145,22,7.61220653,216,926.95210728,1986.16517012,315.75334348,125.96753707,22.97091287,2.82862202,70.99827199,134.3141097
2,0,0,10,3,358.30597319,284.88101415,312.03716371,262.90885295,247.06435736,346.08701761,23,1.9428446,231,2077.00729477,2471.13177779,210.83103021,246.3948413,33.40863198,10.01958012,71.86791754,112.99738729
5,1,0,3,4,164.18574405,207.66239564,317.64872909,193.32260745,229.81732712,243.08215884,72,7.56864047,208,1415.34356965,3147.63433215,429.26480287,99.36465126,26.76675927,2.46581071,78.07103934,110.59369858
